,ERA5_2019_0615_12Z,ERA5_2019_0615_15Z,ERA5_2019_0615_18Z,ERA5_2019_0615_19Z,ERA5_2019_0615_20Z,ERA5_2019_0616_12Z,ERA5_2019_0616_15Z,ERA5_2019_0616_18Z,ERA5_2019_0616_19Z,ERA5_2019_0616_20Z,ERA5_2019_0617_12Z,ERA5_2019_0617_15Z,ERA5_2019_0617_18Z,ERA5_2019_0617_19Z,ERA5_2019_0617_20Z,ERA5_2019_0618_12Z,ERA5_2019_0618_15Z,ERA5_2019_0618_18Z,ERA5_2019_0618_19Z,ERA5_2019_0618_20Z,ERA5_2019_0619_12Z,ERA5_2019_0619_15Z,ERA5_2019_0619_18Z,ERA5_2019_0619_19Z,ERA5_2019_0619_20Z,ERA5_2019_0620_12Z,ERA5_2019_0620_15Z,ERA5_2020_0615_12Z,ERA5_2020_0615_15Z,ERA5_2020_0615_18Z,ERA5_2020_0615_19Z,ERA5_2020_0615_20Z,ERA5_2020_0616_12Z,ERA5_2020_0616_15Z,ERA5_2020_0616_18Z,ERA5_2020_0616_19Z,ERA5_2020_0616_20Z,ERA5_2020_0617_12Z,ERA5_2020_0617_15Z,ERA5_2020_0617_18Z,ERA5_2020_0617_19Z,ERA5_2020_0617_20Z,ERA5_2020_0618_12Z,ERA5_2020_0618_15Z,ERA5_2020_0618_18Z,ERA5_2020_0618_19Z,ERA5_2020_0618_20Z,ERA5_2020_0619_12Z,ERA5_2020_0619_15Z,ERA5_2020_0619_18Z,ERA5_2020_0619_19Z,ERA5_2020_0619_20Z,ERA5_2020_0620_12Z,ERA5_2020_0620_15Z,ERA5_2021_0615_12Z,ERA5_2021_0615_15Z,ERA5_2021_0615_18Z,ERA5_2021_0615_19Z,ERA5_2021_0615_20Z,ERA5_2021_0616_12Z,ERA5_2021_0616_15Z,ERA5_2021_0616_18Z,ERA5_2021_0616_19Z,ERA5_2021_0616_20Z,ERA5_2021_0617_12Z,ERA5_2021_0617_15Z,ERA5_2021_0617_18Z,ERA5_2021_0617_19Z,ERA5_2021_0617_20Z,ERA5_2021_0618_12Z,ERA5_2021_0618_15Z,ERA5_2021_0618_18Z,ERA5_2021_0618_19Z,ERA5_2021_0618_20Z,ERA5_2021_0619_12Z,ERA5_2021_0619_15Z,ERA5_2021_0619_18Z,ERA5_2021_0619_19Z,ERA5_2021_0619_20Z,ERA5_2021_0620_12Z,ERA5_2021_0620_15Z,ERA5_2022_0615_12Z,ERA5_2022_0615_15Z,ERA5_2022_0615_18Z,ERA5_2022_0615_19Z,ERA5_2022_0615_20Z,ERA5_2022_0616_12Z,ERA5_2022_0616_15Z,ERA5_2022_0616_18Z,ERA5_2022_0616_19Z,ERA5_2022_0616_20Z,ERA5_2022_0617_12Z,ERA5_2022_0617_15Z,ERA5_2022_0617_18Z,ERA5_2022_0617_19Z,ERA5_2022_0617_20Z,ERA5_2022_0618_12Z,ERA5_2022_0618_15Z,ERA5_2022_0618_18Z,ERA5_2022_0618_19Z,ERA5_2022_0618_20Z,ERA5_2022_0619_12Z,ERA5_2022_0619_15Z,ERA5_2022_0619_18Z,ERA5_2022_0619_19Z,ERA5_2022_0619_20Z,ERA5_2022_0620_12Z,ERA5_2022_0620_15Z,ERA5_2023_0615_12Z,ERA5_2023_0615_15Z,ERA5_2023_0615_18Z,ERA5_2023_0615_19Z,ERA5_2023_0615_20Z,ERA5_2023_0616_12Z,ERA5_2023_0616_15Z,ERA5_2023_0616_18Z,ERA5_2023_0616_19Z,ERA5_2023_0616_20Z,ERA5_2023_0617_12Z,ERA5_2023_0617_15Z,ERA5_2023_0617_18Z,ERA5_2023_0617_19Z,ERA5_2023_0617_20Z,ERA5_2023_0618_12Z,ERA5_2023_0618_15Z,ERA5_2023_0618_18Z,ERA5_2023_0618_19Z,ERA5_2023_0618_20Z,ERA5_2023_0619_12Z,ERA5_2023_0619_15Z,ERA5_2023_0619_18Z,ERA5_2023_0619_19Z,ERA5_2023_0619_20Z,ERA5_2023_0620_12Z,ERA5_2023_0620_15Z,ERA5_2024_0615_12Z,ERA5_2024_0615_15Z,ERA5_2024_0615_18Z,ERA5_2024_0615_19Z,ERA5_2024_0615_20Z,ERA5_2024_0616_12Z,ERA5_2024_0616_15Z,ERA5_2024_0616_18Z,ERA5_2024_0616_19Z,ERA5_2024_0616_20Z,ERA5_2024_0617_12Z,ERA5_2024_0617_15Z,ERA5_2024_0617_18Z,ERA5_2024_0617_19Z,ERA5_2024_0617_20Z,ERA5_2024_0618_12Z,ERA5_2024_0618_15Z,ERA5_2024_0618_18Z,ERA5_2024_0618_19Z,ERA5_2024_0618_20Z,ERA5_2024_0619_12Z,ERA5_2024_0619_15Z,ERA5_2024_0619_18Z,ERA5_2024_0619_19Z,ERA5_2024_0619_20Z,ERA5_2024_0620_12Z,ERA5_2024_0620_15Z
initial_static_margin [calibers],2.941794600055938,2.9416573954967173,2.9417507892709587,2.9417507892709587,2.9417507892709587,2.941631312534511,2.9415806417126937,2.941584779394878,2.941584779394878,2.941584779394878,2.9416039176906947,2.941543570107256,2.9416470233647973,2.9416470233647973,2.9416470233647973,2.941546206153776,2.9415486204609698,2.9418296792670295,2.9418296792670295,2.9418296792670295,2.9416189076386363,2.941585241963329,2.941638392651685,2.941638392651685,2.941638392651685,2.941608416253711,2.941599830467486,2.941619472959254,2.941608072207142,2.9416986638879474,2.9416986638879474,2.9416986638879474,2.94158618001714,2.941585568267896,2.941638293354476,2.941638293354476,2.941638293354476,2.9415482724102193,2.941544814645021,2.941679749286336,2.941679749286336,2.941679749286336,2.9416412947758177,2.9415996251996246,2.9415666148528645,2.9415666148528645,2.9415666148528645,2.9415426510052454,2.9415444445578087,2.9416474967380486,2.9416474967380486,2.9416474967380486,2.941550573527965,2.9415890698253744,2.941552928942794,2.941622438344507,2.9416172294119933,2.9416172294119933,2.9416172294119933,2.9415968121509133,2.9416347271604413,2.9416992413621514,2.9416992413621514,2.9416992413621514,2.9415911868648985,2.9416089391551776,2.941668924248287,2.941668924248287,2.941668924248287,2.941545531479975,2.9415589085476816,2.9415977551514723,2.9415977551514723,2.9415977551514723,2.9415546610937504,2.9415672424137975,2.941574565944542,2.941574565944542,2.941574565944542,2.9415540108322173,2.9415559507703812,2.941615946403405,2.9415936990413347,2.941598257752728,2.941598257752728,2.941598257752728,2.941595336957914,2.9416249455043433,2.9418010695371164,2.9418010695371164,2.9418010695371164,2.9415935387875476,2.9416545785112267,2.941810974753102,2.941810974753102,2.941810974753102,2.941592826048694,2.9416403055753695,2.941787350908533,2.941787350908533,2.941787350908533,2.9416107225758608,2.9416226481486785,2.9417887981086785,2.9417887981086785,2.9417887981086785,2.941574781113528,2.941593963979876,2.9417028552038778,2.9416429830647464,2.9417259894765544,2.9417259894765544,2.9417259894765544,2.941619761452476,2.941584091052111,2.941605767424167,2.941605767424167,2.941605767424167,2.941544941777742,2.9416296579782664,2.9416902345401224,2.9416902345401224,2.9416902345401224,2.9415707622258127,2.941558869365974,2.94155226465357,2.94155226465357,2.94155226465357,2.9416142827946907,2.9415879241194456,2.9415781177389717,2.9415781177389717,2.9415781177389717,2.9415720197247097,2.9415534604152436,2.941681574312775,2.941596929417779,2.9415880912919437,2.9415880912919437,2.9415880912919437,2.941551592698131,2.9415414345490327,2.941565338213927,2.941565338213927,2.941565338213927,2.941574656549361,2.9415735786711528,2.941602040873778,2.941602040873778,2.941602040873778,2.941541109523039,2.9415408416632003,2.941781057000505,2.941781057000505,2.941781057000505,2.9417649372788888,2.941823647181412,2.9418178999512823,2.9418178999512823,2.9418178999512823,2.9417493936205843,2.9417763399245365
frontal_surface_wind [m/s],9.157644933177146,6.4158343761393795,8.517304741350486,8.517304741350486,8.517304741350486,3.6253831981087914,2.168415868855017,1.715821897481733,1.715821897481733,1.715821897481733,-2.014770727945706,-1.1861307288589176,-4.2631263454347845,-4.2631263454347845,-4.2631263454347845,-1.6768326612792532,-1.9219580569562418,-5.3479347602845335,-5.3479347602845335,-5.3479347602845335,4.202795734744116,3.7783304924976715,5.807060359976048,5.807060359976048,5.807060359976048,4.922916218390994,4.523505378254616,-3.1005535168304297,-4.656214436737503,-6.460888146514288,-6.460888146514288,-6.460888146514288,-2.4876257291623824,-2.805269912286614,-1.8534553842770274,-1.8534553842770274,-1.8534553842770274,1.9956960365741567,1.2307913191227016,-1.9939486481851543,-1.9939486481851543,-1.9939486481851543,5.437874377541308,4.555164343794682,1.6470576859189419,1.6470576859189419,1.6470576859189419,1.3103313958299745,1.486223158912737,-2.6454945735148034,-2.6454945735148034,-2.6454945735148034,1.316063852383492,1.0509191325891842,-2.103769384008414,-5.384022408813398,-5.14191443710959,-5.14191443710959,-5.14191443710959,-4.425320880964403,-5.760890282453302,-6.6921882091675355,-6.6921882091675355,-6.6921882091675355,-3.5436567022458547,-4.166764704834028,-4.618586990533207,-4.618586990533207,-4.618586990533207,-1.6582938783204713,-2.6404854797781403,-3.4446421682760304,-3.4446421682760304,-3.4446421682760304,-2.2676827553856733,-3.001459222409154,-3.410381495871472,-3.410381495871472,-3.410381495871472,2.4192948414738478,1.5201941383103799,-2.1976854667691765,-3.2412260140561857,-3.5641465623958437,-3.5641465623958437,-3.5641465623958437,-3.7528797003044487,-4.545474720080994,-7.819234670467396,-7.819234670467396,-7.819234670467396,-3.706517665886934,-5.472360987926549,-7.305008077408714,-7.305008077408714,-7.305008077408714,-3.7371690860060816,-5.29394043088894,-7.482607001703509,-7.482607001703509,-7.482607001703509,-4.009871419775223,-4.447053498891889,-6.518514433128594,-6.518514433128594,-6.518514433128594,-2.3186074629209767,-2.695535752889782,7.123385703251169,5.925673777914999,7.761354870709461,7.761354870709461,7.761354870709461,4.427132618149559,4.043675513274354,4.763655223563745,4.763655223563745,4.763655223563745,1.703413502665412,5.65979326899864,6.866770584067946,6.866770584067946,6.866770584067946,0.43425917639138634,0.5615800618281679,2.3371097698089667,2.3371097698089667,2.3371097698089667,3.592289998329775,3.3986086013324908,3.483223426675167,3.483223426675167,3.483223426675167,0.44837104138343126,0.45722859148636547,-3.7884014677349787,-0.040706185306575646,-0.7236402540219531,-0.7236402540219531,-0.7236402540219531,2.1502300090768593,1.3065776545957575,-0.5213290699929074,-0.5213290699929074,-0.5213290699929074,2.0721410734607595,0.718159326580024,0.13428828811036037,0.13428828811036037,0.13428828811036037,1.0942944207236394,-0.8469958002506724,-8.084440868930294,-8.084440868930294,-8.084440868930294,-7.534151591346024,-8.943069534368618,-8.375760509384886,-8.375760509384886,-8.375760509384886,-7.873833101245292,-8.562332790775336
lateral_surface_wind [m/s],1.8257457014283989,0.40483972873944785,-0.8878791758143616,-0.8878791758143616,-0.8878791758143616,-4.319881055639764,-3.199489572470326,-3.6827725056549374,-3.6827725056549374,-3.6827725056549374,4.296967089203647,0.9966187780491432,4.389559131286974,4.389559131286974,4.389559131286974,-0.6751959895577054,0.6482754669278786,8.393150598908514,8.393150598908514,8.393150598908514,-3.236936666825152,-1.5644361991105034,-1.1442917002249338,-1.1442917002249338,-1.1442917002249338,0.6539200062641956,1.1594986983966364,4.219091492001907,1.5547641592738801,3.6113014217874264,3.6113014217874264,3.6113014217874264,3.2475501128016537,2.9634430158118357,5.568572218254252,5.568572218254252,5.568572218254252,-0.20577123814071135,-1.1589346781871281,6.649647616826476,6.649647616826476,6.649647616826476,-2.496520071974434,-0.9426108197298178,2.7598897338554753,2.7598897338554753,2.7598897338554753,-0.6278416540301721,-0.7258237587103991,5.5638962861484345,5.5638962861484345,5.5638962861484345,-1.7561502865905367,-4.110435402597146,1.0092007377493584,0.3426258194379615,1.0059466598621605,1.0059466598621605,1.0059466598621605,-0.8835644843470168,0.3789362599334333,3.2517978721649277,3.2517978721649277,3.2517978721649277,2.4262202621687696,2.685054351702153,4.867759762209609,4.867759762209609,4.867759762209609,0.5590999848723879,0.8099335001047078,3.0131042600420734,3.0131042600420734,3.0131042600420734,-1.0171629342246664,-1.2242539582423622,1.1986618887172846,1.1986618887172846,1.1986618887172846,-0.42920005291513563,-2.1065212345464444,4.667897282709445,3.010819598875292,2.9192707446331165,2.9192707446331165,2.9192707446331165,2.4163720124451613,3.0738250085252874,5.413344330392948,5.413344330392948,5.413344330392948,2.3672225030427545,3.2097574822749095,6.3327517823658175,6.3327517823658175,6.3327517823658175,2.2502465164098626,2.684378206894714,5.410211376264354,5.410211376264354,5.410211376264354,2.9964279036761416,3.0758121299834253,6.5385726834876365,6.5385726834876365,6.5385726834876365,2.7455873890667615,3.4976965976576753,-2.351431431761298,-1.2028390403314588,-2.2323965723098294,-2.2323965723098294,-2.2323965723098294,-2.9861269435271645,-0.1355443523246476,-1.112070773335739,-1.112070773335739,-1.112070773335739,0.10845477277886548,-0.459518820390869,-2.472547874603502,-2.472547874603502,-2.472547874603502,-3.3871738556905266,-2.7133462329318534,-0.009754036759356505,-0.009754036759356505,-0.009754036759356505,-3.7247308064943128,-2.495401268587165,-1.5220727345865912,-1.5220727345865912,-1.5220727345865912,-3.4688579213758786,-2.380352239083811,5.835251257610693,4.554444351516003,4.163282538198508,4.163282538198508,4.163282538198508,0.7647041974693246,0.0972612330903513,3.120940077270987,3.120940077270987,3.120940077270987,2.9785880504757545,3.5149719579733523,4.766114152125549,4.766114152125549,4.766114152125549,0.6235246476191586,0.8865848848239641,4.316339123022281,4.316339123022281,4.316339123022281,4.477965389304909,4.121294267980536,4.932677637856675,4.932677637856675,4.932677637856675,2.8521971819657956,2.4179724848564472
out_rail_vel [m/s],25.987080879189076,25.988133948337307,25.987550152401827,25.987550152401827,25.987550152401827,25.9879079549319,25.988294702782145,25.98833495272265,25.98833495272265,25.98833495272265,25.987540391285723,25.988276318784035,25.98711874618829,25.98711874618829,25.98711874618829,25.988124957806757,25.988177908921962,25.98539763443055,25.98539763443055,25.98539763443055,25.98823040111457,25.9885322168856,25.988300879083226,25.988300879083226,25.988300879083226,25.988432903076397,25.988514158751276,25.98713454881691,25.987285218472802,25.98637255579254,25.98637255579254,25.98637255579254,25.987697878716258,25.98776003294067,25.9873879299377,25.9873879299377,25.9873879299377,25.988610178193678,25.98862082545404,25.98698361436182,25.98698361436182,25.98698361436182,25.988153558979057,25.988470090871868,25.98850095727362,25.98850095727362,25.98850095727362,25.98861991830637,25.988670671376795,25.987376939215366,25.987376939215366,25.987376939215366,25.988529584959352,25.988197873471645,25.987830444254612,25.987140279308104,25.987268138471908,25.987268138471908,25.987268138471908,25.98742212627907,25.987025904683623,25.98641768539703,25.98641768539703,25.98641768539703,25.98755909711978,25.987416250571457,25.986892200859224,25.986892200859224,25.986892200859224,25.988194587940335,25.988053724313655,25.987718728125525,25.987718728125525,25.987718728125525,25.988124126253265,25.9880105819173,25.987977212634366,25.987977212634366,25.987977212634366,25.988730881149248,25.988700783269056,25.987460860327076,25.987762637697983,25.98774960757266,25.98774960757266,25.98774960757266,25.98755865857141,25.987287069785523,25.98550086577923,25.98550086577923,25.98550086577923,25.987584637769203,25.986952776606326,25.985427302567896,25.985427302567896,25.985427302567896,25.987561106255356,25.9870584853294,25.985602463365282,25.985602463365282,25.985602463365282,25.98736996542184,25.98728717865055,25.985616187265162,25.985616187265162,25.985616187265162,25.987824065220998,25.987690272277995,25.98770683952587,25.98825155453436,25.987738647855764,25.987738647855764,25.987738647855764,25.988246568635496,25.988563272757684,25.988504012186386,25.988504012186386,25.988504012186386,25.98869235932727,25.98840011204002,25.988020872862652,25.988020872862652,25.988020872862652,25.988249612926765,25.988449564351704,25.988779452791167,25.988779452791167,25.988779452791167,25.98827355782217,25.988526634295425,25.9886732026061,25.9886732026061,25.9886732026061,25.988337674140784,25.98855452369374,25.98668932030307,25.9880838177678,25.988204890811087,25.988204890811087,25.988204890811087,25.988729193933615,25.988791066833585,25.98846282448209,25.98846282448209,25.98846282448209,25.988558830942466,25.988508403034263,25.988226924305266,25.988226924305266,25.988226924305266,25.98866915683363,25.98855050760802,25.98580011008941,25.98580011008941,25.98580011008941,25.985666259849477,25.985067246833225,25.98510540843839,25.98510540843839,25.98510540843839,25.985475940867666,25.98520153923428
out_rail_stability [calibers],3.0111558491779324,3.01103619730889,3.0110964885291933,3.0110964885291933,3.0110964885291933,3.011091006106153,3.011045708689841,3.011037011236516,3.011037011236516,3.011037011236516,3.0111638954299442,3.0110622955213175,3.011215908827412,3.011215908827412,3.011215908827412,3.011087852030634,3.0110763486589174,3.0114279085317146,3.0114279085317146,3.0114279085317146,3.0110342506208045,3.0109977246487376,3.011015587351577,3.011015587351577,3.011015587351577,3.011003885912121,3.010993777743326,3.0112211725772795,3.011195188995174,3.0113108626525187,3.0113108626525187,3.0113108626525187,3.011136547656953,3.0111258464428707,3.011170460073432,3.011170460073432,3.011170460073432,3.010998387442278,3.0109985878626606,3.0112269350021683,3.0112269350021683,3.0112269350021683,3.0110364888034375,3.0110016562416293,3.0110137632487644,3.0110137632487644,3.0110137632487644,3.011000283301352,3.0109909026336674,3.011170851564273,3.011170851564273,3.011170851564273,3.011009219903899,3.011049236745641,3.0111322884882687,3.0112095254826667,3.0111918995341,3.0111918995341,3.0111918995341,3.0111741120659823,3.011224257050295,3.01130064811029,3.01130064811029,3.01130064811029,3.0111563620066772,3.011172661684212,3.0112367109607625,3.0112367109607625,3.0112367109607625,3.0110725777534486,3.0110906528555597,3.0111330190437546,3.0111330190437546,3.0111330190437546,3.0110825379776878,3.011096049699263,3.011100882855523,3.011100882855523,3.011100882855523,3.0109797863671153,3.010983570279337,3.0111731532686825,3.0111242506695466,3.0111250255933113,3.0111250255933113,3.0111250255933113,3.011155629539909,3.011187631853725,3.011413417947596,3.011413417947596,3.011413417947596,3.0111500784501337,3.011230365166479,3.011423507006062,3.011423507006062,3.011423507006062,3.0111574939148142,3.011221780544378,3.0114060062330337,3.0114060062330337,3.0114060062330337,3.0111817172168154,3.011190111526921,3.011404910723047,3.011404910723047,3.011404910723047,3.01111938374202,3.0111327812285937,3.011091670676507,3.011020934837307,3.0110723754509188,3.0110723754509188,3.0110723754509188,3.011025941198612,3.0109875477932375,3.0109898228944103,3.0109898228944103,3.0109898228944103,3.0109832199952478,3.0109964077288263,3.011037570589032,3.011037570589032,3.011037570589032,3.0110526727624585,3.0110226066724692,3.010970084933502,3.010970084933502,3.010970084933502,3.0110237757190323,3.010992009898823,3.0109725742767712,3.0109725742767712,3.0109725742767712,3.011030234266018,3.011001366711329,3.011275762559296,3.0110695577321045,3.0110552121268004,3.0110552121268004,3.0110552121268004,3.010980295162157,3.010974899591741,3.0110233253361836,3.0110233253361836,3.0110233253361836,3.011003385443798,3.0110121179766645,3.011051513202807,3.011051513202807,3.011051513202807,3.010999886870123,3.011019022188744,3.011386179195021,3.011386179195021,3.011386179195021,3.0114064590459635,3.0114810389092996,3.011478545748659,3.011478545748659,3.011478545748659,3.0114413945668534,3.011476491224587
out_rail_angle_of_attack [deg],20.43100389474773,14.20066986742771,18.77895905708994,18.77895905708994,18.77895905708994,12.41663181809691,8.531229488476482,8.947167899578227,8.947167899578227,8.947167899578227,10.283618330741751,3.3915143117663615,13.03315088439393,13.03315088439393,13.03315088439393,3.9346057449008582,4.411546872692498,20.57957759159116,20.57957759159116,20.57957759159116,11.712417558012648,9.050973719397014,13.082241990068875,13.082241990068875,13.082241990068875,10.996838246344284,10.339400758440556,11.270415838330175,10.473033092515255,15.49692718730191,15.49692718730191,15.49692718730191,8.857948270503455,8.817901721480384,12.66605089455165,12.66605089455165,12.66605089455165,4.439391187234932,3.735527819673903,14.873178229626602,14.873178229626602,14.873178229626602,13.217994863996882,10.299325102489089,7.095060699430973,7.095060699430973,7.095060699430973,3.207293631239721,3.652019127608362,13.21060910792329,13.21060910792329,13.21060910792329,4.852533353957612,9.322154154987674,5.080909217322465,11.44974068646151,11.142138864582327,11.142138864582327,11.142138864582327,9.652055215583731,12.214761459436177,15.554923040189422,15.554923040189422,15.554923040189422,9.239763850652983,10.606129772136153,14.225588547075834,14.225588547075834,14.225588547075834,3.8121877202416243,5.9809367443353425,9.838486852037303,9.838486852037303,9.838486852037303,5.393229103978416,6.9992330141937815,7.7810634909143355,7.7810634909143355,7.7810634909143355,5.4333678017852804,5.738222552177942,11.149166487255108,9.523625017873798,9.90029299494507,9.90029299494507,9.90029299494507,9.584125497816462,11.695019391879589,19.521188041454792,19.521188041454792,19.521188041454792,9.447381469971404,13.409188959687553,19.86551515412693,19.86551515412693,19.86551515412693,9.371288452410816,12.577619973085925,19.01768789017507,19.01768789017507,19.01768789017507,10.717893927794803,11.534205777722097,19.11109441543802,19.11109441543802,19.11109441543802,7.801041947484533,9.544906927651468,16.523742410143175,13.362406127825942,17.734688955280284,17.734688955280284,17.734688955280284,11.797197188520128,8.96377804684835,10.8300535138093,10.8300535138093,10.8300535138093,3.7785576151147207,12.564121395864182,16.06503577644069,16.06503577644069,16.06503577644069,7.507906295314809,6.106629371052208,5.169714160934046,5.169714160934046,5.169714160934046,11.417107023074715,9.326386470830364,8.41619924484176,8.41619924484176,8.41619924484176,7.689711597716636,5.342352760443802,14.791229208551622,9.953938221932601,9.217925749099788,9.217925749099788,9.217925749099788,5.045840573767344,2.8904781051360016,6.932000323672933,6.932000323672933,6.932000323672933,8.009271275645697,7.887822053499898,10.41278679861317,10.41278679861317,10.41278679861317,2.7810633961912714,2.6870729124536967,18.80677884656393,18.80677884656393,18.80677884656393,18.10223401181582,20.058576181771365,19.879980074127708,19.879980074127708,19.879980074127708,17.330142178669487,18.290071303320353
out_rail_thrust_to_weight [ratio],9.429320018418437,9.429299709111762,9.429312802748278,9.429312802748278,9.429312802748278,9.42929851394524,9.429291027215402,9.42929140279262,9.42929140279262,9.42929140279262,9.429298576880926,9.429287553299762,9.429306121610583,9.429306121610583,9.429306121610583,9.429288768255235,9.42928884775785,9.429335674253963,9.429335674253963,9.429335674253963,9.429295341880358,9.429289994368094,9.429296832348978,9.429296832348978,9.429296832348978,9.429292938502837,9.429291617440166,9.429302744292045,9.429301014284485,9.42931639468668,9.42931639468668,9.42931639468668,9.429295844029065,9.429295520251012,9.429303238956292,9.429303238956292,9.429303238956292,9.4292856623067,9.429285371081244,9.429310021498086,9.429310021498086,9.429310021498086,9.429298022333203,9.42929180971459,9.42928847651602,9.42928847651602,9.42928847651602,9.429285086548626,9.4292850103901,9.429304466492988,9.429304466492988,9.429304466492988,9.429286517248089,9.429292784662817,9.429291190580901,9.429303572747823,9.429302246119306,9.429302246119306,9.429302246119306,9.429298963938825,9.429305632543064,9.429316269332556,9.429316269332556,9.429316269332556,9.429297389319807,9.429300311065063,9.429309905152323,9.429309905152323,9.429309905152323,9.42928832809048,9.42929086763104,9.42929725586527,9.42929725586527,9.42929725586527,9.429289920085996,9.429292136189114,9.429293236954189,9.429293236954189,9.429293236954189,9.429285639132958,9.42928623719819,9.429300395917522,9.429296527448468,9.429297184602113,9.429297184602113,9.429297184602113,9.429297912071634,9.429302873720347,9.429332559045623,9.429332559045623,9.429332559045623,9.429297564728277,9.42930816139314,9.42933392770562,9.42933392770562,9.42933392770562,9.429297602841089,9.429305952288123,9.429330423268645,9.429330423268645,9.429330423268645,9.42930071667374,9.429302589149,9.429330318292967,9.429330318292967,9.429330318292967,9.429293835309664,9.429296832842544,9.42930692114316,9.429297588009481,9.429309223251309,9.429309223251309,9.429309223251309,9.429295334519459,9.429289659190141,9.429292318581556,9.429292318581556,9.429292318581556,9.429284912630926,9.42929539802815,9.42930395075485,9.42930395075485,9.42930395075485,9.429290528493299,9.42928808887754,9.429285207930217,9.429285207930217,9.429285207930217,9.429294752121198,9.429290439613114,9.429288532807512,9.429288532807512,9.429288532807512,9.429290237140215,9.429286947541183,9.42931217997973,9.429294513985651,9.429293006966807,9.429293006966807,9.429293006966807,9.429285423719937,9.429284072303908,9.429289015564775,9.429289015564775,9.429289015564775,9.429289010269102,9.429289451985591,9.429294280791693,9.429294280791693,9.429294280791693,9.429284696543013,9.429285737039708,9.429328601757584,9.429328601757584,9.429328601757584,9.429327668419413,9.429337577119682,9.42933663992957,9.42933663992957,9.42933663992957,9.429327168024436,9.42933173853618
burn_out_dynamic_pressure [Pa],46711.665710958696,46246.2791438777,46196.679375216176,46196.679375216176,46196.679375216176,47039.31418197283,46700.02839292263,46244.28252499433,46244.28252499433,46244.28252499433,47533.107277531955,46869.88473491527,47178.337248388896,47178.337248388896,47178.337248388896,47195.123550448036,46892.38241704497,47765.7193691365,47765.7193691365,47765.7193691365,46362.95861486797,46143.794016438274,45974.27035549299,45974.27035549299,45974.27035549299,46156.53185021906,46006.65808548239,48001.14853754453,47563.420817938626,47734.15921313163,47734.15921313163,47734.15921313163,47335.41470895706,47038.34600582835,47160.43889699567,47160.43889699567,47160.43889699567,46435.52761004556,46275.390013015014,46625.10648822614,46625.10648822614,46625.10648822614,46357.95953088527,46187.290755220754,46182.435065002246,46182.435065002246,46182.435065002246,46367.6094766555,46180.97608879696,46583.017952654576,46583.017952654576,46583.017952654576,46451.75082864244,46434.30031913642,47784.312406883255,47542.150333485966,47249.462392183406,47249.462392183406,47249.462392183406,47548.48072889678,47491.4186844363,47522.57020247758,47522.57020247758,47522.57020247758,47427.997327317884,47250.36928345076,47254.429240148536,47254.429240148536,47254.429240148536,46975.53552664458,46834.55137509596,46669.99976525388,46669.99976525388,46669.99976525388,46791.63333767977,46652.091030995645,46437.29154719138,46437.29154719138,46437.29154719138,45933.648536760506,45712.63701632797,46931.71291389162,46706.396079252125,46546.677541271325,46546.677541271325,46546.677541271325,47220.93050217884,47146.625104591534,47552.1106447651,47552.1106447651,47552.1106447651,47196.584829827996,47221.10960596458,47672.14021031045,47672.14021031045,47672.14021031045,47301.92092397783,47298.19279438807,47711.22512208782,47711.22512208782,47711.22512208782,47377.359728820185,47233.363418230576,47966.78329553529,47966.78329553529,47966.78329553529,47318.17789765597,47168.43636657955,46658.412367053716,46097.961954576684,46041.20169569269,46041.20169569269,46041.20169569269,46343.234777927864,46130.542984479005,45869.688800386044,45869.688800386044,45869.688800386044,46136.33115531497,45861.88241170914,45764.71604452555,45764.71604452555,45764.71604452555,46572.77084223768,46286.30155880316,45743.81169638245,45743.81169638245,45743.81169638245,46177.66111851409,45963.94101075132,45704.61378176638,45704.61378176638,45704.61378176638,46300.02160357427,46057.87205524542,47395.06280128207,46372.1435073699,45892.751724400085,45892.751724400085,45892.751724400085,45964.031537303825,45748.42503362649,45700.84326263008,45700.84326263008,45700.84326263008,45864.4720193307,45697.37944281511,45668.88196997211,45668.88196997211,45668.88196997211,46167.990459457054,46054.594777216305,46829.30631364396,46829.30631364396,46829.30631364396,48032.24134828558,48131.02973992451,48339.36389974403,48339.36389974403,48339.36389974403,49077.42958937602,49044.281317931884
